ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
021027030,ahlajmtg,,,The Buttery,,,,The Buttery,,Great North Road,,,,opp,,N,E0000234,Seddington,,,,,,,false,UKOS,517634,247423,-0.28357,52.11263,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2022-03-04T09:18:06,7,new,active
021027029,ahlajmtd,,,The Buttery,,,,The Buttery,,A1 Seddington,,,,o/s,,S,E0000234,Seddington,,,,,,,false,UKOS,517650,247456,-0.28332,52.11292,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021026088,ahlajgjp,,,White's Egg Farm,,,,Elm Farm,,,,,,S-bound,,S,E0043876,Biggleswade,,,,,,,false,UKOS,518270,245689,-0.27489,52.09691,BCT,CUS,OTH,,,,151,2020-09-09T00:00:00,2026-01-05T14:16:30,5,new,active
021024019,ahlagwmp,,,Chandlers Close,,,,Chandlers Close,,Beancroft Road,,,,opp,,SE,E0043899,Marston Moretaine,,,,,,,false,UKOS,499358,241675,-0.55203,52.06455,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021024020,ahlagwmt,,,Chandlers Close,,,,Chandlers Close,,Beancroft Road,,,,adj,,NW,E0043899,Marston Moretaine,,,,,,,false,UKOS,499380,241648,-0.55172,52.0643,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2023-08-01T20:34:12,0,new,active
021013803,ahladtap,,,Horse and Jockey,,,,Horse and Jockey,,London Road,,,,opp,,N,E0043936,Kensworth,,,,,,,false,UKOS,504713,218752,-0.48092,51.85754,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2023-08-03T12:05:19,65,new,active
021013802,ahladtam,,,Horse and Jockey,,,,Horse and Jockey,,,,,,o/s,,S,E0043936,Kensworth,,,,,,,false,UKOS,504742,218719,-0.48051,51.85724,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2023-08-03T12:05:43,36,new,active
021016504,ahlajpja,,,Greenleas School,,,,,,,,,,o/s,,W,E0055283,Leighton Buzzard,,,,,,,false,UKOS,493112,223805,-0.64796,51.90501,BCT,MKD,OTH,,,,151,2014-07-16T00:00:00,2024-08-09T19:01:59,76,new,active
021028234,ahlamwdp,,,Greenleas School,,,,,,,,,,opp,,N,E0055283,Leighton Buzzard,,,,,,,false,UKOS,493161,223863,-0.64723,51.90553,BCT,MKD,OTH,,,,151,2014-07-16T00:00:00,2024-08-11T15:34:48,123,new,active
021014068,ahlatdjg,,,The Cedars Upper School,,,,Cedars Upper School,,Mentmore Road,,,,o/s,,S,N0070269,Linslade,Leighton Buzzard,,,,,,false,UKOS,491280,224165,-0.67449,51.90855,BCT,CUS,OTH,,,,151,2020-09-09T00:00:00,2024-10-28T17:41:32,14,new,active
021026172,ahlawjgd,,,Bus Station,,,,Stop E,,Market Square,,,,Stop E,,S,E0043876,Biggleswade,,,,,,,true,UKOS,518968,244560,-0.2651,52.08662,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2024-05-29T14:11:19,70,new,active
021026171,ahlawjga,,,Bus Station,,,,Stop D,,Market Square,,,,Stop D,,S,E0043876,Biggleswade,,,,,,,true,UKOS,518968,244558,-0.2651,52.0866,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2024-05-28T21:02:30,52,new,active
021026026,ahlajdgp,,,Bus Station,,,,Market Square,,,,,,Stop C,,S,E0043876,Biggleswade,,,,,,,true,UKOS,518967,244552,-0.26511,52.08654,BCT,MKD,OTH,,,,151,2021-08-18T00:00:00,2024-08-27T15:14:51,85,new,active
021026025,ahlajdgm,,,Bus Station,,,,Market Square,,,,,,Stop B,,E,E0043876,Biggleswade,,,,,,,true,UKOS,518978,244545,-0.26496,52.08648,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2025-03-20T12:30:16,135,new,active
021026024,ahlajdgj,,,Bus Station,,,,Market Square,,,,,,Stop A,,N,E0043876,Biggleswade,,,,,,,true,UKOS,518984,244565,-0.26486,52.08666,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2025-03-20T12:30:09,44,new,active
021013000,ahlatamg,,,Manshead Academy,,Southern Campus Schools,,Southern Campus Schools,,Dunstable Road Schools Access,,,,o/s,,NW,E0055280,Caddington,,,,,,,false,UKOS,503767,220421,-0.49416,51.87272,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2024-07-19T17:33:24,49,new,active
021028010,ahlapmwd,,,Church,,Tempsford Church,,Tempsford Church,,Church Street,,,,o/s,,N,E0043920,Tempsford,,,,,,,false,UKOS,516226,253052,-0.3022,52.16351,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2023-07-31T18:04:48,0,new,active
021013572,ahladmgw,,,Jockey Farm,,,,Jockey Farm,,A5183,,,,SE-bound,,SE,E0043936,Kensworth,,,,,,,false,UKOS,504567,219122,-0.48293,51.86089,BCT,MKD,OTH,,,,151,2020-12-16T00:00:00,2023-08-07T12:26:03,8,new,active
021013573,ahlatapm,,,Jockey Farm,,,,The Jockey Farm,,A5183,,,,NW-bound,,NW,E0043936,Kensworth,,,,,,,false,UKOS,504559,219113,-0.48305,51.86081,BCT,MKD,OTH,,,,151,2020-12-16T00:00:00,2023-09-04T12:55:02,12,new,active
021025018,ahlajapj,,,Chicksands Turn,,,,Chicksands Turn,,A600,,,,adj,,NW,N0070251,Chicksands,,,,,,,true,UKOS,512417,240601,-0.36197,52.0524,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021025017,ahlajapg,,,Chicksands Turn,,,,Chicksands Turn,,A600,,,,opp,,SE,N0070251,Chicksands,,,,,,,true,UKOS,512462,240598,-0.36131,52.05237,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021013523,ahladjwd,,,The Chapel,,,,The Chapel,,Mancroft Road,,,,opp,,SE,E0000288,Aley Green,,,,,,,true,UKOS,506812,218365,-0.45058,51.85367,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2022-10-17T13:56:15,7,new,active
021013524,ahladjwg,,,The Chapel,,,,The Chapel,,Mancroft Road,,,,adj,,NW,E0000288,Aley Green,,,,,,,true,UKOS,506747,218413,-0.45151,51.85411,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2022-10-17T13:55:50,7,new,active
021027020,ahlawjpd,,,All Saints Way,,,,Western Way,,All Saints Way,,,,NE-bound,,NE,E0043911,Sandy,,,,,,,false,UKOS,516658,249632,-0.29706,52.13269,BCT,CUS,OTH,,,,151,2020-12-16T00:00:00,2022-05-19T15:17:44,5,new,active
021020206,ahlagjtg,,,101 Garage,,,,A507,,Ampthill Road,,,,opp,,S,E0043889,Flitwick,,,,,,,false,UKOS,502951,236331,-0.50125,52.01586,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021016141,ahlapmgw,,,Dunstable Road,,,,opposite 126,,Dunstable Road,,,,N-bound,,NW,E0043940,Studham,,,,,,,false,UKOS,501982,216305,-0.52129,51.83605,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2024-04-29T17:31:49,60,new,active
021016142,ahlapmja,,,Dunstable Road,,,,outside 126,,Dunstable Road,,,,S-bound,,SE,E0043940,Studham,,,,,,,false,UKOS,502001,216306,-0.52101,51.83606,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2024-04-29T17:32:00,58,new,active
021020612,ahlatwdm,,,The Brache,,,,The Brache,,Ampthill Road,,,,opp,,W,E0043900,Maulden,,,,,,,false,UKOS,505036,238044,-0.47035,52.03087,BCT,CUS,OTH,,,,151,2020-09-09T00:00:00,2023-08-07T15:41:47,35,delete,inactive
021028251,ahlamwma,,,The Brache,,,,The Brache,,,,,,N-bound,,N,E0043900,Maulden,,,,,,,false,UKOS,505113,238089,-0.46921,52.03126,BCT,CUS,OTH,,,,151,2020-09-09T00:00:00,2025-07-16T14:41:12,57,new,active
021028004,ahlawmgp,,,Chalton Farm,,,,Chalton Farm,,Blunham Road,,,,o/s,,N,E0000150,Chalton Hamlet,,,,,,,true,UKOS,514495,250108,-0.32848,52.13742,BCT,CUS,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021028005,ahlawmgt,,,Chalton Farm,,,,Chalton Farm,,Blunham Road,,,,opp,,S,E0000150,Chalton Hamlet,,,,,,,true,UKOS,514501,250108,-0.3284,52.13741,BCT,CUS,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021020057,ahlagdpj,,,Maulden Lower School,,,,Church Road,,Clophill Road,,,,adj,,SE,E0043900,Maulden,,,,,,,true,UKOS,505881,237813,-0.45811,52.02863,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2024-02-13T20:48:00,65,new,active
021020056,ahlagdpg,,,Maulden Lower School,,,,Silsoe Road,,Ampthill Road,,,,opp,,W,E0043900,Maulden,,,,,,,true,UKOS,505786,237817,-0.45949,52.02869,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021022082,ahlagtam,,,The Memorial,,,,,,High Street,,,,N-bound,,N,E0043871,Arlesey,,,,,,,false,UKOS,519255,237121,-0.2635,52.0197,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2022-11-04T16:48:40,7,new,active
021022081,ahlagtaj,,,The Memorial,,,,,,High Street,,,,S-bound,,S,E0043871,Arlesey,,,,,,,false,UKOS,519265,237049,-0.26338,52.01905,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2022-11-04T16:49:04,7,new,active
021020706,ahlatwtj,,,Silbury Court,,,,Newbury Lane,,Ampthill Road,,,,adj,,SE,E0043914,Silsoe,,,,,,,false,UKOS,507541,236049,-0.43448,52.01246,BCT,CUS,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021020707,ahlatwtm,,,Silbury Court,,,,Newbury Lane,,Ampthill Road,,,,opp,,NW,E0043914,Silsoe,,,,,,,false,UKOS,507543,236033,-0.43445,52.01232,BCT,CUS,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021022001,ahlagmjt,,,Priory Gate,,,,,,Ampthill Road,,,,adj,,NE,E0043912,Shefford,,,,,,,false,UKOS,513318,238813,-0.34942,52.03615,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021022000,ahlagmjp,,,Priory Gate,,,,,,Ampthill Road,,,,opp,,SW,E0043912,Shefford,,,,,,,false,UKOS,513297,238795,-0.34974,52.03599,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,3,new,active
021022002,ahlagmjw,,,School Lane,,,,,,Ampthill Road,,,,opp,,NE,E0043912,Shefford,,,,,,,false,UKOS,513607,238879,-0.34519,52.03669,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2022-11-17T11:16:14,7,new,active
021022003,ahlagmpa,,,School Lane,,,,,,Ampthill Road,,,,adj,,SW,E0043912,Shefford,,,,,,,false,UKOS,513587,238865,-0.34549,52.03656,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2022-11-17T11:16:33,7,new,active
021014808,ahlatdtp,,,Centauri Close,,,,North Star Drive,,,,,,S-bound,,S,E0055283,Leighton Buzzard,,,,,,,false,UKOS,493398,225614,-0.64332,51.92123,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2023-02-06T17:33:17,0,new,active
021022174,ahlawdaw,,,Larksfield Surgery,,,,Larksfield Surgery,,Arlesey Road,,,,opp,,NW,E0043918,Stotfold,,,,,,,false,UKOS,521258,236871,-0.23442,52.01702,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2021-11-23T12:02:48,5,new,active
021022101,ahlagtgw,,,Larksfield Surgery,,,,Larksfield Surgery,,Arlesey Road,,,,o/s,,SE,E0043918,Stotfold,,,,,,,false,UKOS,521168,236920,-0.23571,52.01748,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021013308,ahladgdp,,,Ashcroft,,,,Westfield Road,,Ashcroft,,,,on,,NW,E0000290,Beecroft,Dunstable,,,,,,false,UKOS,500787,222097,-0.53694,51.88833,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2022-10-17T13:02:43,8,new,active
021020079,ahlatmwp,,,Mount Pleasant,,,,Mount Pleasant,,Bedford Road,,,,opp,,E,E0043872,Aspley Guise,,,,,,,false,UKOS,494688,236053,-0.62169,52.01484,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2023-08-07T11:36:39,36,new,active
021020080,ahlatmwt,,,Mount Pleasant,,,,Mount Pleasant,,Bedford Road,,,,adj,,W,E0043872,Aspley Guise,,,,,,,false,UKOS,494650,236044,-0.62224,52.01476,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2023-08-07T11:36:48,36,new,active
021020630,ahlatwgd,,,St Mary's RC Church,,,,St Mary's Catholi Church,,,,,,opp,,NE,E0043872,Aspley Guise,,,,,,,false,UKOS,493359,235653,-0.64116,52.01146,BCT,CUS,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021020631,ahlatwgj,,,St Mary's RC Church,,,,St Mary's Catholi Church,,,,,,o/s,,SW,E0043872,Aspley Guise,,,,,,,false,UKOS,493374,235647,-0.64094,52.01141,BCT,CUS,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021014810,ahlatdwa,,,Atterbury Avenue,,,,No 20,,Atterbury Avenue,,,,NW-bound,,,E0055283,Leighton Buzzard,,,,,,,false,UKOS,492929,225547,-0.65015,51.9207,BCT,HAR,OTH,,,,151,2020-12-16T00:00:00,2020-12-16T13:20:33,0,new,active
021016055,ahlagawm,,,Whipsnade Park Homes,,,,Bushey Close,,B4540,,,,opp,,SW,E0043945,Whipsnade,,,,,,,false,UKOS,501107,218044,-0.53347,51.85184,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2023-08-07T14:57:48,46,new,active
021016056,ahlagawp,,,Whipsnade Park Homes,,,,Bushey Close,,B4540,,,,adj,,NE,E0043945,Whipsnade,,,,,,,false,UKOS,501142,218086,-0.53295,51.85221,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2023-08-07T14:57:13,46,new,active
021016140,ahlatmat,,,Whipsnade Village Hall,,,,Whipsnade Village Hall,,B4540,,,,opp,,W,E0043945,Whipsnade,,,,,,,true,UKOS,500759,217845,-0.53858,51.85012,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2023-08-03T10:53:12,36,new,active
021016054,ahlagawj,,,Whipsnade Village Hall,,,,Whipsnade Village Hall,,B4540,,,,adj,,E,E0043945,Whipsnade,,,,,,,true,UKOS,500766,217851,-0.53848,51.85017,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2023-08-03T10:53:26,32,new,active
021016053,ahlagawg,,,Whipsnade Zoo,,,,Whipsnade Zoo,,B4540,,,,adj,,SW,E0043945,Whipsnade,,,,,,,true,UKOS,500432,217862,-0.54332,51.85033,BCT,MKD,OTH,,,,151,2021-02-02T00:00:00,2024-03-28T10:26:14,76,new,active
021016052,ahlagawd,,,Whipsnade Zoo,,,,Whipsnade Zoo,,B4540,,,,opp,,NE,E0043945,Whipsnade,,,,,,,true,UKOS,500433,217873,-0.54331,51.85043,BCT,CUS,OTH,,,,151,2021-02-02T00:00:00,2024-03-28T10:27:21,84,delete,inactive
021022108,ahlagtjw,,,Baldock Road,,,,Murrell Lane,,,,,,W-bound,,W,E0043918,Stotfold,,,,,,,false,UKOS,522087,236423,-0.2225,52.01282,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:20,0,new,active
021028027,ahlajpdg,,,Walnut Close,,,,Walnut Close,,Barford Road,,,,adj,,E,E0043877,Blunham,,,,,,,false,UKOS,514893,251183,-0.32231,52.14699,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2023-07-31T18:43:03,0,new,active
021028026,ahlajpda,,,Walnut Close,,,,Station Road,,Barford Road,,,,opp,,W,E0043877,Blunham,,,,,,,false,UKOS,514880,251176,-0.3225,52.14693,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2023-07-31T18:42:58,0,new,active
021015144,ahlatjtd,,,Toddington Services,,,,Toddington Service Area,,M1 Motorway,,,,N-bound,,N,E0043943,Toddington,,,,,,,false,UKOS,502942,228680,-0.50367,51.9471,BCT,CUS,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:20,0,new,active
021015145,ahlatjtg,,,Toddington Services,,,,Toddington Service Area,,M1 Motorway,,,,S-bound,,S,E0043943,Toddington,,,,,,,false,UKOS,503084,228701,-0.5016,51.94726,BCT,CUS,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:20,0,new,active
021013669,ahladmpw,,,Suncote Avenue,,,,Barrie Avenue,,Suncote Avenue,,,,on,,SE,E0043928,Dunstable,,,,,,,false,UKOS,500454,223014,-0.54151,51.89663,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021020091,ahlatpdj,,,Goswell End Road,,,,Goswell End Road,,Barton Road,,,,opp,,SW,E0043891,Harlington,,,,,,,false,UKOS,504397,230779,-0.48187,51.9657,BCT,CUS,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021020090,ahlatpdg,,,Goswell End Road,,,,Goswell End Road,,Barton Road,,,,adj,,NE,E0043891,Harlington,,,,,,,false,UKOS,504398,230807,-0.48185,51.96595,BCT,CUS,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021016143,ahlapmjd,,,Studham Lane,,,,Studham Lane,,Dunstable Road,,,,opp,,SE,E0043940,Studham,,,,,,,false,UKOS,501653,217118,-0.52582,51.84342,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2023-07-18T13:19:43,0,new,active
021016144,ahlatmaw,,,Studham Lane,,,,Studham Lane,,Dunstable Road,,,,adj,,NW,E0043940,Studham,,,,,,,false,UKOS,501643,217115,-0.52597,51.8434,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2023-07-18T13:20:40,12,new,active
021014812,ahlatdwg,,,Beaudesert,,,,No 40,,,,,,SE-bound,,,E0055283,Leighton Buzzard,,,,,,,false,UKOS,492444,225401,-0.65724,51.91947,BCT,HAR,OTH,,,,151,2020-09-18T00:00:00,2023-02-06T17:32:22,62,new,active
021024501,ahlapwtj,,,Watson Way,,,,,,Bedford Road,,,,opp,,NE,E0043899,Marston Moretaine,,,,,,,false,UKOS,499906,242076,-0.54392,52.06805,BCT,MKD,OTH,,,,151,2021-10-12T00:00:00,2023-09-28T14:49:26,20,new,active
021024034,ahlagwtp,,,Watson Way,,,,Arundel Road,,Bedford Road,,,,adj,,SW,E0043899,Marston Moretaine,,,,,,,false,UKOS,499905,242055,-0.54394,52.06787,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2022-09-01T16:56:30,15,new,active
021015006,ahladwmd,,,The Waggon and Horses,,,,Mill Lane,,Bedford Road,,,,adj,,N,E0043925,Barton-le-Clay,,,,,,,false,UKOS,508128,231329,-0.42741,51.96993,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021015007,ahladwmg,,,The Waggon and Horses,,,,Mill Lane,,Bedford Road,,,,opp,,S,E0043925,Barton-le-Clay,,,,,,,false,UKOS,508147,231289,-0.42715,51.96956,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021024050,ahlajagd,,,Broadway,,,,Broadway,,Bedford Road,,,,adj,,SE,E0043894,Houghton Conquest,,,,,,,false,UKOS,504643,241689,-0.47496,52.0637,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2025-05-26T17:27:52,41,new,active
021024049,ahlajaga,,,Broadway,,,,Broadway,,Bedford Road,,,,opp,,NW,E0043894,Houghton Conquest,,,,,,,false,UKOS,504628,241695,-0.47518,52.06376,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2024-02-13T20:48:43,34,new,active
021023020,ahlagwdw,,,Coronation Road,,,,Coronation Road,,Bedford Road,,,,adj,,W,E0043882,Cranfield,,,,,,,false,UKOS,495990,242538,-0.6009,52.0729,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021023027,ahlaptga,,,War Memorial,,,,War Memorial,,High Street,,,,adj,,SW,E0043882,Cranfield,,,,,,,true,UKOS,495452,242018,-0.6089,52.06832,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2022-09-01T16:58:41,11,new,active
021023028,ahlaptgd,,,War Memorial,,,,War Memorial,,High Street,,,,opp,,NE,E0043882,Cranfield,,,,,,,true,UKOS,495424,241998,-0.60931,52.06814,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021023013,ahlagwdj,,,War Memorial,,,,War Memorial,,Court Road,,,,adj,,W,E0043882,Cranfield,,,,,,,true,UKOS,495477,242025,-0.60853,52.06838,BCT,MKD,OTH,,,,151,2021-02-11T00:00:00,2021-02-11T15:37:06,4,delete,inactive
021014069,ahlaptgw,,,Vandyke Upper School,,,,Vandyke Upper School,,Vandyke Road,,,,in,,SW,E0055283,Leighton Buzzard,,,,,,,false,UKOS,493257,226319,-0.64517,51.92759,BCT,CUS,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021015009,ahladwmp,,,Hanover Place,,,,,,,,,,adj,,S,E0043925,Barton-le-Clay,,,,,,,false,UKOS,508149,231720,-0.42698,51.97344,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2023-09-21T18:30:57,1,new,active
021015008,ahladwmj,,,Hanover Place,,,,,,,,,,opp,,N,E0043925,Barton-le-Clay,,,,,,,false,UKOS,508116,231666,-0.42748,51.97296,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2023-09-21T18:31:10,24,new,active
021023019,ahlagwdt,,,Hillcrest,,,,Hillcrest,,Bedford Road,,,,opp,,NE,E0043882,Cranfield,,,,,,,false,UKOS,496366,242750,-0.59536,52.07474,BCT,CUS,OTH,,,,151,2020-09-09T00:00:00,2023-08-07T12:04:08,12,new,active
021023018,ahlagwdp,,,Hillcrest,,,,Hillcrest,,Bedford Road,,,,adj,,SW,E0043882,Cranfield,,,,,,,false,UKOS,496399,242793,-0.59487,52.07512,BCT,CUS,OTH,,,,151,2020-09-09T00:00:00,2023-08-07T12:04:19,36,new,active
021022067,ahlagptg,,,Bedford Road,,,,Hitchin Road,,Bedford Road,,,,SE-bound,,SE,N0070281,Henlow Camp,,,,,,,true,UKOS,516420,235789,-0.30525,52.00833,BCT,MKD,OTH,,,,151,2020-12-16T00:00:00,2020-12-16T13:20:33,0,new,active
021022066,ahlagptd,,,Bedford Road,,,,Station Road,,Bedford Road,,,,NW-bound,,NW,N0070281,Henlow Camp,,,,,,,true,UKOS,516375,235830,-0.30589,52.00871,BCT,MKD,OTH,,,,151,2020-12-16T00:00:00,2020-12-16T13:20:33,0,new,active
021022063,ahlagpmt,,,Bedford Road,,,,Bedford Road,,Station Road,,,,W-bound,,W,N0070281,Henlow Camp,,,,,,,true,UKOS,516386,235681,-0.30578,52.00737,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:20,0,new,active
021014903,ahlapmdg,,,Chapel Path,,,,Chapel Path,,Church Street,,,,adj,,N,E0055283,Leighton Buzzard,,,,,,,false,UKOS,492229,225611,-0.66031,51.92139,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2024-10-24T15:43:06,14,new,active
021014904,ahlapmdj,,,Chapel Path,,,,Chapel Path,,Church Street,,,,opp,,S,E0055283,Leighton Buzzard,,,,,,,false,UKOS,492242,225557,-0.66013,51.92091,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2024-10-29T12:17:05,53,new,active
021027081,ahlawmap,,,Northill Lower School,,,,Ickwell Road,,Bedford Road,,,,opp,,W,E0043905,Northill,,,,,,,true,UKOS,514856,246576,-0.3244,52.1056,BCT,CUS,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021027080,ahlawmam,,,Northill Lower School,,,,Thorncote Road,,Bedford Road,,,,adj,,E,E0043905,Northill,,,,,,,true,UKOS,514861,246585,-0.32433,52.10568,BCT,CUS,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021014906,ahlapmdp,,,Clarence Road,,,,Heath Park Drive,,Heath Road,,,,adj,,S,E0055283,Leighton Buzzard,,,,,,,false,UKOS,492298,225948,-0.65922,51.92441,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021014905,ahlapmdm,,,Clarence Road,,,,Clarence Road,,Heath Road,,,,opp,,N,E0055283,Leighton Buzzard,,,,,,,false,UKOS,492294,225968,-0.65927,51.92459,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021014908,ahlapmdw,,,Plummer Haven,,,,Broomhill Road,,Heath Road,,,,N-bound,,N,E0055283,Leighton Buzzard,,,,,,,false,UKOS,492350,226277,-0.65837,51.92736,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:20,0,new,active
021014907,ahlapmdt,,,Plummer Haven,,,,Broomhill Road,,Heath Road,,,,S-bound,,S,E0055283,Leighton Buzzard,,,,,,,false,UKOS,492355,226235,-0.65831,51.92698,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2022-10-18T17:42:03,8,new,active
021014910,ahlapmgd,,,Hillside Road,,,,Hillside Road,,Heath Road,,,,opp,,S,E0055283,Leighton Buzzard,,,,,,,false,UKOS,492390,226643,-0.65769,51.93064,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2022-05-19T13:35:44,6,new,active
021014909,ahlapmga,,,Hillside Road,,,,Hillside Road,,Heath Road,,,,adj,,N,E0055283,Leighton Buzzard,,,,,,,false,UKOS,492382,226694,-0.65779,51.9311,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2022-05-19T13:36:06,5,new,active
021014911,ahlapmgj,,,Heath Park Drive,,,,Heath Park Drive,,Heath Road,,,,opp,,S,E0055283,Leighton Buzzard,,,,,,,false,UKOS,492418,226970,-0.6572,51.93358,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021014912,ahlapmgm,,,Heath Park Drive,,,,Heath Park Drive,,Heath Road,,,,nr,,N,E0055283,Leighton Buzzard,,,,,,,false,UKOS,492412,227023,-0.65727,51.93405,BCT,MKD,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
021016070,ahlatjtj,,,Icknield Way Farm,,,,Icknield Way Farm,,,,,,opp,,NE,E0000343,Well Head,,,,,,,false,UKOS,499372,219228,-0.55831,51.8628,BCT,CUS,OTH,,,,151,2020-09-09T00:00:00,2020-09-09T08:37:19,0,new,active
